deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2025-11-07,13,2025-11-07T11:00:00Z,2025-11-07T12:00:00Z,95.06,95.06,94.79,110.0,84.01,110.0,96.8,41.7,55.1
2025-11-07,14,2025-11-07T12:00:00Z,2025-11-07T13:00:00Z,102.38,102.38,97.16,125.0,86.0,125.0,142.4,65.7,76.7
2025-11-07,15,2025-11-07T13:00:00Z,2025-11-07T14:00:00Z,114.96,114.96,114.15,121.2,102.55,121.2,41.5,13.0,28.5
2025-11-07,16,2025-11-07T14:00:00Z,2025-11-07T15:00:00Z,133.44,133.44,132.2,147.99,123.07,147.99,169.6,91.3,78.3
2025-11-07,17,2025-11-07T15:00:00Z,2025-11-07T16:00:00Z,182.37,182.37,179.93,171.74,147.23,192.09,317.7,80.9,236.8
2025-11-07,18,2025-11-07T16:00:00Z,2025-11-07T17:00:00Z,186.84,186.84,185.61,175.26,166.0,194.98,389.8,123.5,266.3
2025-11-07,19,2025-11-07T17:00:00Z,2025-11-07T18:00:00Z,146.65,146.65,145.27,120.01,120.01,151.6,98.0,40.0,58.0
2025-11-07,20,2025-11-07T18:00:00Z,2025-11-07T19:00:00Z,146.44,146.44,141.41,134.99,131.05,151.67,56.0,28.0,28.0
2025-11-07,21,2025-11-07T19:00:00Z,2025-11-07T20:00:00Z,128.93,128.93,131.19,131.22,117.75,135.42,57.2,25.4,31.8
2025-11-07,22,2025-11-07T20:00:00Z,2025-11-07T21:00:00Z,114.98,114.98,115.24,122.79,110.0,125.9,257.5,144.2,113.3
2025-11-07,23,2025-11-07T21:00:00Z,2025-11-07T22:00:00Z,107.06,107.06,108.87,103.0,101.52,116.39,108.2,46.5,61.7
2025-11-07,24,2025-11-07T22:00:00Z,2025-11-07T23:00:00Z,94.96,94.96,94.73,88.32,86.57,99.99,204.7,161.3,43.4
2025-11-08,1,2025-11-07T23:00:00Z,2025-11-08T00:00:00Z,93.11,93.11,92.96,93.0,91.83,95.66,8.0,5.0,3.0
2025-11-08,2,2025-11-08T00:00:00Z,2025-11-08T01:00:00Z,95.52,95.52,95.95,93.7,91.72,102.1,51.6,41.0,10.6
2025-11-08,3,2025-11-08T01:00:00Z,2025-11-08T02:00:00Z,99.02,99.02,98.33,100.11,90.26,101.9,34.8,25.7,9.1
2025-11-08,4,2025-11-08T02:00:00Z,2025-11-08T03:00:00Z,100.38,100.38,101.05,97.7,97.7,102.0,18.0,10.0,8.0
2025-11-08,5,2025-11-08T03:00:00Z,2025-11-08T04:00:00Z,99.64,99.64,99.58,100.49,95.88,100.8,37.9,30.2,7.7
2025-11-08,6,2025-11-08T04:00:00Z,2025-11-08T05:00:00Z,101.27,101.27,102.36,103.96,91.34,108.24,75.4,47.5,27.9
2025-11-08,7,2025-11-08T05:00:00Z,2025-11-08T06:00:00Z,99.32,99.32,97.63,94.45,91.76,107.0,56.8,31.4,25.4
2025-11-08,8,2025-11-08T06:00:00Z,2025-11-08T07:00:00Z,111.34,111.34,112.33,103.24,102.71,119.0,91.6,60.1,31.5
2025-11-08,9,2025-11-08T07:00:00Z,2025-11-08T08:00:00Z,112.91,112.91,109.68,105.23,103.59,120.0,67.2,31.9,35.3
2025-11-08,10,2025-11-08T08:00:00Z,2025-11-08T09:00:00Z,111.69,111.69,115.05,130.0,99.4,154.99,152.5,104.0,48.5
2025-11-08,11,2025-11-08T09:00:00Z,2025-11-08T10:00:00Z,112.0,112.0,108.87,113.99,102.99,137.29,194.5,112.0,82.5
2025-11-08,12,2025-11-08T10:00:00Z,2025-11-08T11:00:00Z,105.39,105.39,105.14,111.7,99.59,117.7,228.4,137.2,91.2
2025-11-08,13,2025-11-08T11:00:00Z,2025-11-08T12:00:00Z,129.17,129.17,127.36,194.99,98.27,194.99,245.9,126.1,119.8
2025-11-08,14,2025-11-08T12:00:00Z,2025-11-08T13:00:00Z,126.06,126.06,126.79,159.99,102.11,168.95,231.0,119.5,111.5
2025-11-08,15,2025-11-08T13:00:00Z,2025-11-08T14:00:00Z,111.3,111.3,111.19,111.53,105.9,116.11,187.6,117.2,70.4
2025-11-08,16,2025-11-08T14:00:00Z,2025-11-08T15:00:00Z,126.17,126.17,125.04,130.0,120.5,130.0,59.6,51.6,8.0
2025-11-08,17,2025-11-08T15:00:00Z,2025-11-08T16:00:00Z,141.7,141.7,139.82,138.0,133.71,145.0,46.0,31.0,15.0
2025-11-08,18,2025-11-08T16:00:00Z,2025-11-08T17:00:00Z,140.27,140.27,140.82,140.79,133.01,144.49,65.7,47.3,18.4
2025-11-08,19,2025-11-08T17:00:00Z,2025-11-08T18:00:00Z,137.63,137.63,137.53,135.12,130.71,142.12,88.3,41.1,47.2
2025-11-08,20,2025-11-08T18:00:00Z,2025-11-08T19:00:00Z,132.46,132.46,133.41,132.37,126.11,137.0,75.2,26.2,49.0
2025-11-08,21,2025-11-08T19:00:00Z,2025-11-08T20:00:00Z,121.67,121.67,120.24,110.0,110.0,126.04,46.6,20.4,26.2
2025-11-08,22,2025-11-08T20:00:00Z,2025-11-08T21:00:00Z,108.4,108.4,108.43,100.49,100.15,115.3,54.3,23.2,31.1
2025-11-08,23,2025-11-08T21:00:00Z,2025-11-08T22:00:00Z,103.76,103.76,103.15,102.99,96.07,108.83,57.2,25.7,31.5
2025-11-08,24,2025-11-08T22:00:00Z,2025-11-08T23:00:00Z,97.0,97.0,96.91,93.78,93.54,101.39,57.5,32.0,25.5
2025-11-09,1,2025-11-08T23:00:00Z,2025-11-09T00:00:00Z,97.32,97.32,96.93,72.27,72.27,110.0,34.3,19.3,15.0
2025-11-09,2,2025-11-09T00:00:00Z,2025-11-09T01:00:00Z,92.44,92.44,92.76,94.11,92.0,95.09,40.3,14.2,26.1
2025-11-09,3,2025-11-09T01:00:00Z,2025-11-09T02:00:00Z,90.13,90.13,90.14,90.2,89.4,95.0,20.3,0.2,20.1
2025-11-09,4,2025-11-09T02:00:00Z,2025-11-09T03:00:00Z,88.73,88.73,88.77,88.72,88.02,91.48,16.1,1.0,15.1
2025-11-09,5,2025-11-09T03:00:00Z,2025-11-09T04:00:00Z,88.05,88.05,88.32,89.85,85.64,90.58,24.6,4.2,20.4
2025-11-09,6,2025-11-09T04:00:00Z,2025-11-09T05:00:00Z,94.21,94.21,92.47,90.99,88.0,102.95,61.6,22.6,39.0
2025-11-09,7,2025-11-09T05:00:00Z,2025-11-09T06:00:00Z,91.63,91.63,91.84,92.33,89.32,97.5,34.7,14.2,20.5
2025-11-09,8,2025-11-09T06:00:00Z,2025-11-09T07:00:00Z,96.11,96.11,96.2,91.29,91.29,100.34,38.3,20.2,18.1
2025-11-09,9,2025-11-09T07:00:00Z,2025-11-09T08:00:00Z,98.42,98.42,97.47,91.58,90.1,102.62,56.3,43.8,12.5
2025-11-09,10,2025-11-09T08:00:00Z,2025-11-09T09:00:00Z,94.91,94.91,91.05,70.02,70.02,110.72,60.8,39.2,21.6
2025-11-09,11,2025-11-09T09:00:00Z,2025-11-09T10:00:00Z,99.96,99.96,99.82,98.0,92.6,105.09,95.6,42.8,52.8
2025-11-09,12,2025-11-09T10:00:00Z,2025-11-09T11:00:00Z,95.53,95.53,94.9,73.27,73.27,103.52,137.2,57.1,80.1
2025-11-09,13,2025-11-09T11:00:00Z,2025-11-09T12:00:00Z,94.43,94.43,94.0,80.0,80.0,102.0,161.9,64.5,97.4
2025-11-09,14,2025-11-09T12:00:00Z,2025-11-09T13:00:00Z,91.55,91.55,90.96,75.41,75.41,104.2,138.5,57.8,80.7
2025-11-09,15,2025-11-09T13:00:00Z,2025-11-09T14:00:00Z,95.43,95.43,96.11,76.98,76.98,105.51,129.9,49.8,80.1
2025-11-09,16,2025-11-09T14:00:00Z,2025-11-09T15:00:00Z,102.86,102.86,101.14,120.0,94.05,145.0,201.2,93.1,108.1
2025-11-09,17,2025-11-09T15:00:00Z,2025-11-09T16:00:00Z,110.35,110.35,109.51,107.53,101.48,120.0,129.7,73.0,56.7
2025-11-09,18,2025-11-09T16:00:00Z,2025-11-09T17:00:00Z,121.84,121.84,122.96,121.37,117.94,129.01,51.9,31.2,20.7
2025-11-09,19,2025-11-09T17:00:00Z,2025-11-09T18:00:00Z,122.87,122.87,122.86,117.81,117.81,131.37,58.9,21.7,37.2
2025-11-09,20,2025-11-09T18:00:00Z,2025-11-09T19:00:00Z,117.7,117.7,116.75,120.0,99.0,126.93,98.9,51.9,47.0
2025-11-09,21,2025-11-09T19:00:00Z,2025-11-09T20:00:00Z,98.28,98.28,96.57,79.15,79.15,117.88,117.4,55.9,61.5
2025-11-09,22,2025-11-09T20:00:00Z,2025-11-09T21:00:00Z,94.13,94.13,94.39,89.8,89.4,107.82,81.7,49.9,31.8
2025-11-09,23,2025-11-09T21:00:00Z,2025-11-09T22:00:00Z,93.27,93.27,92.7,96.58,89.09,100.0,42.8,20.1,22.7
2025-11-09,24,2025-11-09T22:00:00Z,2025-11-09T23:00:00Z,91.09,91.09,90.87,95.0,85.77,98.63,40.4,15.5,24.9
2025-11-10,1,2025-11-09T23:00:00Z,2025-11-10T00:00:00Z,90.23,90.23,90.09,87.49,87.49,93.48,9.5,5.5,4.0
2025-11-10,2,2025-11-10T00:00:00Z,2025-11-10T01:00:00Z,89.17,89.17,88.52,90.59,87.12,91.46,7.1,1.9,5.2
2025-11-10,3,2025-11-10T01:00:00Z,2025-11-10T02:00:00Z,87.94,87.94,88.24,88.62,87.49,88.62,2.5,1.5,1.0
2025-11-10,4,2025-11-10T02:00:00Z,2025-11-10T03:00:00Z,88.01,88.01,88.33,87.01,85.05,91.0,21.6,9.6,12.0
2025-11-10,5,2025-11-10T03:00:00Z,2025-11-10T04:00:00Z,88.97,88.97,87.82,87.0,85.0,91.0,45.1,9.4,35.7
2025-11-10,6,2025-11-10T04:00:00Z,2025-11-10T05:00:00Z,95.63,95.63,95.32,91.63,91.63,96.0,33.4,31.4,2.0
2025-11-10,7,2025-11-10T05:00:00Z,2025-11-10T06:00:00Z,81.13,81.13,105.36,10.0,10.0,121.0,64.9,39.4,25.5
2025-11-10,8,2025-11-10T06:00:00Z,2025-11-10T07:00:00Z,135.32,135.32,134.71,85.0,85.0,146.0,83.8,39.4,44.4
2025-11-10,9,2025-11-10T07:00:00Z,2025-11-10T08:00:00Z,154.39,154.39,152.03,148.88,140.77,160.88,56.4,39.7,16.7
2025-11-10,10,2025-11-10T08:00:00Z,2025-11-10T09:00:00Z,145.19,145.19,142.06,133.15,133.15,165.94,108.9,59.7,49.2
2025-11-10,11,2025-11-10T09:00:00Z,2025-11-10T10:00:00Z,124.64,124.64,125.82,145.0,52.0,149.0,147.0,77.1,69.9
2025-11-10,12,2025-11-10T10:00:00Z,2025-11-10T11:00:00Z,114.23,114.23,112.7,100.0,100.0,146.99,263.6,136.1,127.5
2025-11-10,13,2025-11-10T11:00:00Z,2025-11-10T12:00:00Z,106.16,106.16,107.29,110.0,95.92,125.0,266.3,92.4,173.9
2025-11-10,14,2025-11-10T12:00:00Z,2025-11-10T13:00:00Z,115.33,115.33,113.25,93.15,93.11,140.28,243.5,107.0,136.5
2025-11-10,15,2025-11-10T13:00:00Z,2025-11-10T14:00:00Z,128.59,128.59,128.09,111.95,111.95,140.0,278.2,118.8,159.4
2025-11-10,16,2025-11-10T14:00:00Z,2025-11-10T15:00:00Z,144.29,144.29,143.79,124.36,124.36,156.05,285.4,93.5,191.9
2025-11-10,17,2025-11-10T15:00:00Z,2025-11-10T16:00:00Z,143.31,143.31,143.03,128.86,125.0,170.0,302.8,78.7,224.1
2025-11-10,18,2025-11-10T16:00:00Z,2025-11-10T17:00:00Z,142.2,142.2,142.47,128.13,127.47,163.07,211.7,13.1,198.6
2025-11-10,19,2025-11-10T17:00:00Z,2025-11-10T18:00:00Z,131.14,131.14,129.39,125.99,119.18,147.88,283.0,92.4,190.6
2025-11-10,20,2025-11-10T18:00:00Z,2025-11-10T19:00:00Z,129.99,129.99,130.29,106.56,106.56,140.57,206.0,66.5,139.5
2025-11-10,21,2025-11-10T19:00:00Z,2025-11-10T20:00:00Z,120.68,120.68,121.39,131.99,105.13,132.99,136.8,41.2,95.6
2025-11-10,22,2025-11-10T20:00:00Z,2025-11-10T21:00:00Z,106.06,106.06,106.2,105.18,101.31,115.0,207.3,63.1,144.2
2025-11-10,23,2025-11-10T21:00:00Z,2025-11-10T22:00:00Z,104.92,104.92,105.87,106.57,99.0,115.78,154.3,43.8,110.5
2025-11-10,24,2025-11-10T22:00:00Z,2025-11-10T23:00:00Z,92.46,92.46,93.53,100.14,87.85,100.14,135.4,34.9,100.5
2025-11-11,1,2025-11-10T23:00:00Z,2025-11-11T00:00:00Z,89.99,89.99,89.39,94.14,85.0,101.85,34.8,19.0,15.8
2025-11-11,2,2025-11-11T00:00:00Z,2025-11-11T01:00:00Z,83.27,83.27,81.35,82.2,77.43,92.76,60.1,34.0,26.1
2025-11-11,3,2025-11-11T01:00:00Z,2025-11-11T02:00:00Z,83.19,83.19,82.18,80.14,76.3,93.06,49.5,24.1,25.4
2025-11-11,4,2025-11-11T02:00:00Z,2025-11-11T03:00:00Z,83.2,83.2,84.1,82.64,75.5,93.29,60.6,40.6,20.0
2025-11-11,5,2025-11-11T03:00:00Z,2025-11-11T04:00:00Z,85.19,85.19,82.36,80.6,75.82,93.15,50.6,23.3,27.3
2025-11-11,6,2025-11-11T04:00:00Z,2025-11-11T05:00:00Z,86.79,86.79,86.66,77.53,77.03,100.0,82.2,22.5,59.7
2025-11-11,7,2025-11-11T05:00:00Z,2025-11-11T06:00:00Z,110.16,110.16,110.97,124.88,90.0,127.59,99.7,39.9,59.8
2025-11-11,8,2025-11-11T06:00:00Z,2025-11-11T07:00:00Z,132.05,132.05,128.08,60.0,60.0,147.79,82.6,18.5,64.1
2025-11-11,9,2025-11-11T07:00:00Z,2025-11-11T08:00:00Z,133.26,133.26,136.8,126.99,125.25,144.83,75.9,4.3,71.6
2025-11-11,10,2025-11-11T08:00:00Z,2025-11-11T09:00:00Z,118.63,118.63,117.22,119.99,112.92,135.92,130.9,37.9,93.0
2025-11-11,11,2025-11-11T09:00:00Z,2025-11-11T10:00:00Z,113.87,113.87,109.06,91.7,91.7,149.99,241.2,90.4,150.8
2025-11-11,12,2025-11-11T10:00:00Z,2025-11-11T11:00:00Z,98.38,98.38,98.79,98.42,91.01,106.85,452.3,118.9,333.4
2025-11-11,13,2025-11-11T11:00:00Z,2025-11-11T12:00:00Z,99.14,99.14,102.32,139.98,80.0,139.98,555.6,177.5,378.1
2025-11-11,14,2025-11-11T12:00:00Z,2025-11-11T13:00:00Z,123.74,123.74,115.91,168.0,97.1,168.0,355.7,75.0,280.7
2025-11-11,15,2025-11-11T13:00:00Z,2025-11-11T14:00:00Z,125.12,125.12,122.55,137.0,104.0,142.0,271.9,55.3,216.6
2025-11-11,16,2025-11-11T14:00:00Z,2025-11-11T15:00:00Z,131.55,131.55,129.08,105.0,105.0,151.24,437.8,166.7,271.1
2025-11-11,17,2025-11-11T15:00:00Z,2025-11-11T16:00:00Z,138.79,138.79,140.47,144.46,133.39,149.99,142.6,70.9,71.7
2025-11-11,18,2025-11-11T16:00:00Z,2025-11-11T17:00:00Z,135.18,135.18,135.76,130.0,130.0,150.0,154.1,61.0,93.1
2025-11-11,19,2025-11-11T17:00:00Z,2025-11-11T18:00:00Z,129.36,129.36,129.17,131.67,121.2,137.55,111.3,50.3,61.0
2025-11-11,20,2025-11-11T18:00:00Z,2025-11-11T19:00:00Z,144.65,144.65,143.71,149.0,123.26,155.0,171.3,59.5,111.8
2025-11-11,21,2025-11-11T19:00:00Z,2025-11-11T20:00:00Z,127.46,127.46,129.16,138.4,120.01,138.4,63.9,26.4,37.5
2025-11-11,22,2025-11-11T20:00:00Z,2025-11-11T21:00:00Z,131.43,131.43,134.25,136.45,121.41,138.49,88.1,43.6,44.5
2025-11-11,23,2025-11-11T21:00:00Z,2025-11-11T22:00:00Z,113.38,113.38,112.79,112.72,106.0,115.77,114.5,98.2,16.3
2025-11-11,24,2025-11-11T22:00:00Z,2025-11-11T23:00:00Z,101.57,101.57,102.07,72.23,72.23,105.5,87.0,61.4,25.6
2025-11-12,1,2025-11-11T23:00:00Z,2025-11-12T00:00:00Z,100.19,100.19,99.11,100.0,81.46,103.0,14.7,13.2,1.5
2025-11-12,2,2025-11-12T00:00:00Z,2025-11-12T01:00:00Z,81.99,81.99,83.04,71.01,71.01,92.83,60.0,53.9,6.1
2025-11-12,3,2025-11-12T01:00:00Z,2025-11-12T02:00:00Z,79.42,79.42,81.37,86.19,71.0,95.0,53.2,29.6,23.6
2025-11-12,4,2025-11-12T02:00:00Z,2025-11-12T03:00:00Z,81.35,81.35,80.45,77.3,71.11,93.25,50.2,26.7,23.5
2025-11-12,5,2025-11-12T03:00:00Z,2025-11-12T04:00:00Z,84.85,84.85,83.92,99.99,73.25,120.0,91.5,41.2,50.3
2025-11-12,6,2025-11-12T04:00:00Z,2025-11-12T05:00:00Z,99.12,99.12,100.29,91.28,84.89,150.0,75.5,39.7,35.8
2025-11-12,7,2025-11-12T05:00:00Z,2025-11-12T06:00:00Z,130.11,130.11,133.17,110.87,110.87,180.0,70.4,46.1,24.3
2025-11-12,8,2025-11-12T06:00:00Z,2025-11-12T07:00:00Z,142.05,142.05,140.3,160.0,125.82,190.0,117.8,57.0,60.8
2025-11-12,9,2025-11-12T07:00:00Z,2025-11-12T08:00:00Z,133.84,133.84,134.01,135.0,123.02,201.6,133.3,68.1,65.2
2025-11-12,10,2025-11-12T08:00:00Z,2025-11-12T09:00:00Z,121.14,121.14,120.68,148.89,107.09,148.89,204.1,82.8,121.3
2025-11-12,11,2025-11-12T09:00:00Z,2025-11-12T10:00:00Z,125.56,125.56,133.85,150.16,90.87,199.98,225.2,96.3,128.9
2025-11-12,12,2025-11-12T10:00:00Z,2025-11-12T11:00:00Z,130.93,130.93,131.89,177.31,88.0,177.31,390.5,138.1,252.4
2025-11-12,13,2025-11-12T11:00:00Z,2025-11-12T12:00:00Z,124.66,124.66,122.51,139.93,87.85,165.31,425.8,230.3,195.5
2025-11-12,14,2025-11-12T12:00:00Z,2025-11-12T13:00:00Z,122.22,122.22,118.86,199.0,93.45,199.0,287.0,152.8,134.2
2025-11-12,15,2025-11-12T13:00:00Z,2025-11-12T14:00:00Z,151.02,151.02,147.96,150.01,112.02,196.98,244.9,107.3,137.6
2025-11-12,16,2025-11-12T14:00:00Z,2025-11-12T15:00:00Z,163.74,163.74,171.26,165.0,141.13,204.08,128.9,66.7,62.2
2025-11-12,17,2025-11-12T15:00:00Z,2025-11-12T16:00:00Z,202.91,202.91,201.47,194.99,150.0,240.34,343.4,86.1,257.3
2025-11-12,18,2025-11-12T16:00:00Z,2025-11-12T17:00:00Z,151.53,151.53,148.53,133.01,100.01,215.74,213.0,49.9,163.1
2025-11-12,19,2025-11-12T17:00:00Z,2025-11-12T18:00:00Z,102.69,102.69,97.65,90.0,80.01,163.46,106.5,48.2,58.3
2025-11-12,20,2025-11-12T18:00:00Z,2025-11-12T19:00:00Z,103.48,103.48,103.31,84.98,80.01,139.99,139.3,78.7,60.6
2025-11-12,21,2025-11-12T19:00:00Z,2025-11-12T20:00:00Z,110.55,110.55,110.57,84.0,78.51,134.9,181.5,107.3,74.2
2025-11-12,22,2025-11-12T20:00:00Z,2025-11-12T21:00:00Z,99.52,99.52,95.43,90.17,80.78,122.0,75.8,58.1,17.7
2025-11-12,23,2025-11-12T21:00:00Z,2025-11-12T22:00:00Z,91.56,91.56,92.09,87.0,76.71,115.36,169.5,116.3,53.2
2025-11-12,24,2025-11-12T22:00:00Z,2025-11-12T23:00:00Z,77.88,77.88,77.54,72.7,60.01,84.98,79.3,47.3,32.0
2025-11-13,1,2025-11-12T23:00:00Z,2025-11-13T00:00:00Z,93.42,93.42,98.12,107.0,89.06,125.99,43.4,34.7,8.7
2025-11-13,2,2025-11-13T00:00:00Z,2025-11-13T01:00:00Z,82.51,82.51,81.64,80.0,74.5,112.6,73.9,64.2,9.7
2025-11-13,3,2025-11-13T01:00:00Z,2025-11-13T02:00:00Z,87.06,87.06,88.65,98.49,75.0,105.08,61.0,57.0,4.0
2025-11-13,4,2025-11-13T02:00:00Z,2025-11-13T03:00:00Z,93.67,93.67,90.55,113.0,47.21,116.01,68.2,66.8,1.4
2025-11-13,5,2025-11-13T03:00:00Z,2025-11-13T04:00:00Z,91.93,91.93,86.64,97.61,79.0,97.63,60.7,55.7,5.0
2025-11-13,6,2025-11-13T04:00:00Z,2025-11-13T05:00:00Z,98.76,98.76,99.16,91.0,90.06,129.36,56.5,52.0,4.5
2025-11-13,7,2025-11-13T05:00:00Z,2025-11-13T06:00:00Z,143.62,143.62,140.78,130.96,125.0,153.38,28.4,8.3,20.1
2025-11-13,8,2025-11-13T06:00:00Z,2025-11-13T07:00:00Z,147.26,147.26,147.7,137.67,137.67,156.62,100.8,77.3,23.5
2025-11-13,9,2025-11-13T07:00:00Z,2025-11-13T08:00:00Z,135.88,135.88,134.55,135.58,100.2,141.86,108.4,46.9,61.5
2025-11-13,10,2025-11-13T08:00:00Z,2025-11-13T09:00:00Z,126.88,126.88,127.3,125.82,119.83,138.39,143.7,68.5,75.2
2025-11-13,11,2025-11-13T09:00:00Z,2025-11-13T10:00:00Z,121.6,121.6,121.85,130.24,106.03,139.86,92.3,53.5,38.8
2025-11-13,12,2025-11-13T10:00:00Z,2025-11-13T11:00:00Z,105.44,105.44,105.31,102.7,90.0,118.4,158.0,90.0,68.0
2025-11-13,13,2025-11-13T11:00:00Z,2025-11-13T12:00:00Z,114.15,114.15,113.83,139.56,99.01,143.43,174.5,115.4,59.1
2025-11-13,14,2025-11-13T12:00:00Z,2025-11-13T13:00:00Z,112.64,112.64,115.31,111.0,103.0,154.72,209.8,130.9,78.9
2025-11-13,15,2025-11-13T13:00:00Z,2025-11-13T14:00:00Z,134.65,134.65,133.91,189.17,85.2,189.17,191.1,103.2,87.9
2025-11-13,16,2025-11-13T14:00:00Z,2025-11-13T15:00:00Z,166.43,166.43,172.88,219.51,106.92,219.51,249.6,179.0,70.6
2025-11-13,17,2025-11-13T15:00:00Z,2025-11-13T16:00:00Z,211.46,211.46,221.43,235.0,169.37,245.0,101.9,49.7,52.2
2025-11-13,18,2025-11-13T16:00:00Z,2025-11-13T17:00:00Z,201.74,201.74,196.36,195.39,184.05,231.74,49.4,14.2,35.2
2025-11-13,19,2025-11-13T17:00:00Z,2025-11-13T18:00:00Z,161.7,161.7,161.71,187.5,135.0,190.0,70.0,53.0,17.0
2025-11-13,20,2025-11-13T18:00:00Z,2025-11-13T19:00:00Z,149.34,149.34,145.05,148.9,119.81,182.12,101.1,49.5,51.6
2025-11-13,21,2025-11-13T19:00:00Z,2025-11-13T20:00:00Z,190.63,190.63,194.22,215.6,146.36,255.0,120.6,70.8,49.8
2025-11-13,22,2025-11-13T20:00:00Z,2025-11-13T21:00:00Z,172.06,172.06,170.16,160.01,130.0,215.06,76.4,56.9,19.5
2025-11-13,23,2025-11-13T21:00:00Z,2025-11-13T22:00:00Z,121.46,121.46,124.25,118.43,88.72,132.57,167.1,146.5,20.6
2025-11-13,24,2025-11-13T22:00:00Z,2025-11-13T23:00:00Z,108.15,108.15,108.03,118.69,86.53,120.0,187.6,167.5,20.1
2025-11-14,1,2025-11-13T23:00:00Z,2025-11-14T00:00:00Z,116.33,116.33,109.6,136.82,103.96,136.82,75.5,70.3,5.2
2025-11-14,2,2025-11-14T00:00:00Z,2025-11-14T01:00:00Z,116.28,116.28,114.78,107.88,104.01,123.88,80.5,75.0,5.5
2025-11-14,3,2025-11-14T01:00:00Z,2025-11-14T02:00:00Z,110.87,110.87,108.85,121.0,101.75,121.0,96.4,82.1,14.3
2025-11-14,4,2025-11-14T02:00:00Z,2025-11-14T03:00:00Z,97.41,97.41,99.12,100.0,88.44,108.88,131.6,91.1,40.5
2025-11-14,5,2025-11-14T03:00:00Z,2025-11-14T04:00:00Z,89.05,89.05,88.83,88.5,84.11,102.0,132.8,101.0,31.8
2025-11-14,6,2025-11-14T04:00:00Z,2025-11-14T05:00:00Z,101.3,101.3,99.82,98.23,87.7,110.0,65.9,34.0,31.9
2025-11-14,7,2025-11-14T05:00:00Z,2025-11-14T06:00:00Z,129.34,129.34,129.78,154.89,124.1,154.89,83.9,47.2,36.7
2025-11-14,8,2025-11-14T06:00:00Z,2025-11-14T07:00:00Z,147.33,147.33,150.81,168.83,137.57,179.82,126.9,62.3,64.6
2025-11-14,9,2025-11-14T07:00:00Z,2025-11-14T08:00:00Z,146.84,146.84,146.65,140.0,134.89,152.24,177.9,91.6,86.3
2025-11-14,10,2025-11-14T08:00:00Z,2025-11-14T09:00:00Z,147.07,147.07,148.71,148.0,127.23,160.04,203.2,83.5,119.7
2025-11-14,11,2025-11-14T09:00:00Z,2025-11-14T10:00:00Z,131.29,131.29,132.66,165.0,120.04,165.0,213.4,86.1,127.3
2025-11-14,12,2025-11-14T10:00:00Z,2025-11-14T11:00:00Z,129.43,129.43,128.78,168.18,110.0,168.18,280.0,113.4,166.6
2025-11-14,13,2025-11-14T11:00:00Z,2025-11-14T12:00:00Z,120.23,120.23,120.51,124.01,109.43,129.99,221.2,117.2,104.0
2025-11-14,14,2025-11-14T12:00:00Z,2025-11-14T13:00:00Z,125.38,125.38,125.64,134.0,110.42,136.21,251.8,152.5,99.3
2025-11-14,15,2025-11-14T13:00:00Z,2025-11-14T14:00:00Z,140.41,140.41,145.61,1.0,1.0,159.89,402.6,217.7,184.9
2025-11-14,16,2025-11-14T14:00:00Z,2025-11-14T15:00:00Z,156.43,156.43,155.9,117.58,110.0,175.0,345.1,163.7,181.4
2025-11-14,17,2025-11-14T15:00:00Z,2025-11-14T16:00:00Z,165.47,165.47,162.71,125.0,108.31,210.59,263.0,101.5,161.5
2025-11-14,18,2025-11-14T16:00:00Z,2025-11-14T17:00:00Z,171.81,171.81,164.11,191.0,112.5,191.0,141.3,66.6,74.7
2025-11-14,19,2025-11-14T17:00:00Z,2025-11-14T18:00:00Z,162.16,162.16,162.42,156.84,140.02,199.39,169.4,97.5,71.9
2025-11-14,20,2025-11-14T18:00:00Z,2025-11-14T19:00:00Z,159.14,159.14,160.33,165.0,133.0,174.88,149.8,74.9,74.9
2025-11-14,21,2025-11-14T19:00:00Z,2025-11-14T20:00:00Z,146.99,146.99,147.85,170.0,136.81,170.0,132.5,70.6,61.9
2025-11-14,22,2025-11-14T20:00:00Z,2025-11-14T21:00:00Z,114.35,114.35,114.1,119.94,106.93,121.69,104.1,79.2,24.9
2025-11-14,23,2025-11-14T21:00:00Z,2025-11-14T22:00:00Z,107.77,107.77,107.63,162.11,95.0,162.11,197.1,129.8,67.3
2025-11-14,24,2025-11-14T22:00:00Z,2025-11-14T23:00:00Z,97.68,97.68,96.84,90.0,85.0,105.75,142.0,83.0,59.0
2025-11-15,1,2025-11-14T23:00:00Z,2025-11-15T00:00:00Z,97.98,97.98,97.3,83.48,79.08,110.0,61.5,61.5,0.0
2025-11-15,2,2025-11-15T00:00:00Z,2025-11-15T01:00:00Z,88.46,88.46,87.54,85.95,80.01,103.05,90.5,68.8,21.7
2025-11-15,3,2025-11-15T01:00:00Z,2025-11-15T02:00:00Z,89.06,89.06,91.57,96.23,83.1,99.0,87.7,58.7,29.0
2025-11-15,4,2025-11-15T02:00:00Z,2025-11-15T03:00:00Z,86.55,86.55,85.28,91.89,77.53,99.72,176.7,144.9,31.8
2025-11-15,5,2025-11-15T03:00:00Z,2025-11-15T04:00:00Z,91.15,91.15,88.4,85.8,82.99,102.0,101.2,59.5,41.7
